,0
14892,31994R3328
14893,21992D1231(02)
14894,02003D0076-20210811
14895,31990L0270R(03)
14896,32021D1361
14897,32021R0947
14898,32023R1065
14899,32007D0666
14900,32001O0010
14901,32021D0780
14902,32016R0480
14903,32013D0116
14904,32014R0447
14905,31981R3786
14906,01989R1553-20210101
14907,32009R0249
14908,31999D0719
14909,31985D0565
14910,32022R2104
14911,32010R0861
14912,32005R2076
14913,31981R1842
14914,02019R1020-20190625
14915,32022R2563
14916,32015D1156R(01)
14917,32021R1110
14918,22017A1207(01)
14919,01999D0723(02)-20041026
14920,31976R1526R(01)
14921,31987R4135
14922,32021D2314
14923,02021R2178-20230101
14924,32023R0962
14925,31977D0415
14926,32021R0697
14927,01999R1227-20070101
14928,32010D0713
14929,32021R0795
14930,31980R0161
14931,32016R0232
14932,32008L0009R(01)
14933,31974A0375
14934,32013R0952
14935,32020D2076
14936,32004R0215
14937,32014R0811
14938,22003D0064
14939,32014R0441
14940,02011A1217(01)-20230313
14941,32014R1252R(03)
14942,32012D0690
14943,32002R1606
14944,32006H0525(01)
14945,32017D1949
14946,32018R0960
14947,32014D0302
14948,31996R0859
14949,02014R0907-20230101
14950,31998R2138
14951,32018R0075
14952,02002L0063-20020723
14953,32011D0507
14954,32015D1291
14955,32021R2085
14956,32020D0033
14957,32020R1213
14958,22023D1263
14959,32023D1304
14960,41968A0927(01)
14961,32015R1392
14962,31999L0034
14963,02003R1185-20130706
14964,32004D0678
14965,32014R0629
14966,32015D0001
14967,31990D0038
14968,01999L0105-20000115
14969,32020D1178
14970,32014D0738
14971,32014L0015
14972,02012L0019-20180704
14973,32015D0772
14974,32004R0847R(01)
14975,32014D0163
14976,32006R1503
14977,31994D0980
14978,32021R1951
14979,32016D1195
14980,32017R0653R(01)
14981,32022D2098
14982,32012R0225
14983,31999S1000
14984,32002L0015
14985,22007D0066
14986,31995Y0217(01)
14987,32006R1360
14988,02014D0512-20230722
14989,22006A0824(03)
14990,32021D0607(02)
14991,22006A0228(01)
14992,31987R3158
14993,31995Y1128(01)
14994,31998R2594
14995,02012R0260-20140131
14996,31999D0422
14997,32011D0216(01)
14998,32012D0380
14999,32015R1472
15000,31993A0340
15001,32020R2038
15002,32023D1559
15003,32021Q0611(01)
15004,32014R0897
15005,32016R1616
15006,32003L0072R(02)
15007,31999R1324
15008,32005D0322
15009,32021R2082R(01)
15010,31998D0291
15011,31999D0205
15012,01995R2178-19981016
15013,31978L0386
15014,32010D0777
15015,32017L2102
15016,22022D2033
15017,32003D0036
15018,32013R1372
15019,32014L0052
15020,01975D0578-19771231
15021,32008L0101
15022,32019R0957
15023,32001L0110R(01)
15024,32021D1125(01)
15025,32013R0229
15026,32023D1521
15027,32002R0798
15028,32022R1184
15029,32018D0846
15030,31975L0444
15031,32009R0169
15032,32021R0419
15033,32013D0490
15034,32021R1134
15035,32022L0431
15036,22011A0722(02)
15037,32013R0543
15038,31992R1271
15039,02013O0024-20210701
15040,32014R0473
15041,31981R1921
15042,31987H0598
15043,32014R1117
15044,31997R1780
15045,32015D0842
15046,32018R0216
15047,22018D0001
15048,32019R0348
15049,32010D0032(01)
15050,32011L0085
15051,32003D0913(01)
15052,01996L0009-20190606
15053,01999R2206-19991026
15054,32007R0146
15055,32013R1187
15056,32020R1652
15057,31999O0003
15058,32017R0815
15059,32014R0379
15060,31962R0123
15061,02010R1093-20210626
15062,32021O0832
15063,32010D0192
15064,31991D0138
15065,31993L0049
15066,32010R1103
15067,31974H0256
15068,32008R1359
15069,32022D1204
15070,32023D1556
15071,32019Q0724(01)
15072,02007D0330-20210413
15073,32023Q0324(01)
15074,31997R2541
15075,32023R0257
15076,32017R1135
15077,32019R0004R(01)
15078,32017R1941
15079,32019R2014R(01)
15080,32019R1782
15081,32022O0912R(01)
15082,02012R0389-20230213
15083,31972D0377
15084,32019R0706
15085,32021R2079
15086,31994D0168
15087,32009D0252
15088,32019D0327(06)
15089,22020A0228(01)
15090,32005R0241
15091,32014R0880
15092,32015D0528
15093,32000D0123
15094,32022R2312
15095,32013R0532
15096,21986D0521(06)
15097,32020R0127
15098,32020D0609
15099,32009R1142
15100,02006D0401-20060614
15101,32021L2167
15102,32006H0715
15103,32001Y0111(02)
15104,32004L0054
15105,32019Y0129(01)
15106,31989L0014
15107,32010H0133
15108,32023R0645
15109,31998D0552
15110,01972D0443-19950101
15111,32019R0026
15112,32016R1969
15113,32016D0192
15114,32013R1182
15115,31994D0735
15116,02017R1758-20180101
15117,32023R1142
15118,31981D0969R(02)
15119,01992L0085-20190726
15120,22011A1130(04)
15121,31989A0570
15122,32015R0282
15123,32011R0810
15124,32021L1978
15125,32009D0799
15126,32014R1168
15127,32010D0099
15128,32019D0906(01)
15129,02013D0743-20210101
15130,32010D0811
15131,32023D0252
15132,32006L0015
15133,32002L0098R(01)
15134,32003R0398
15135,31990R1119
15136,31998D0261
15137,41989X0726
15138,32021R0241R(04)
15139,22000A0427(02)
15140,32017R1115
15141,02002L0049-20210729
15142,32013R0220
15143,31990R3151
15144,31987R0680
15145,32011R1222
15146,31992S0524
15147,31981D0998
15148,31973Y0919(01)
15149,32022D2524
15150,32019D0702
15151,32022R2058
15152,32014R1317
15153,32001R2476
15154,31987H0176
15155,32004L0038R(04)
15156,32016R1036R(01)
15157,32014L0082
15158,01989D0422-19920425
15159,32020R0968
15160,22022D2393
15161,32020R0995
15162,32015R0394
15163,31998R0974
15164,32019R2019
15165,32019L0068
15166,41990X1231(07)
15167,31985D0383
15168,32008R1030
15169,32021D2188
15170,01977R0495-20061223
15171,32019R2104
15172,32017R1145
15173,32015D0214
15174,22006A1230(03)
15175,32020D0722
15176,32015D0362
15177,22019A0218(01)
15178,31999R0134
15179,32011D0635
15180,32012R0286
15181,32003R2205
15182,31975Y0709(04)
15183,32009R0617
15184,32022R2399
15185,22014D0149
15186,32022L1326
15187,32021R1219
15188,31999Y0217(01)
15189,32006R2038R(01)
15190,32003D0288
15191,32014L0024R(15)
15192,32000Y1019(01)
15193,32022D0514
15194,32012R0087
15195,32006L0049
15196,02005F0214-20090328
15197,32013R0533
15198,31989R2136
15199,31993R1574
15200,32021D1362
15201,32019R0295
15202,32022D1657
15203,32014L0027
15204,31996R2470
15205,32001H0205
15206,01990D0176-20181204
15207,32014R1004
15208,32023R0741
15209,01960R0011-20080710
15210,22004D0089
15211,31992D0168
15212,22006A0224(01)
15213,31992L0019
15214,32008D0235
15215,32021R1351
15216,32008F0909R(05)
15217,31999Y0804(01)
15218,32023D1094
15219,42002D0595
15220,31989R3528
15221,32021D1813
15222,32022R1214
15223,32014R1301R(01)
15224,32015R0378
15225,32019R0317R(04)
15226,32014D0902
15227,32005D0223
15228,32005R0784
15229,01999A0204(01)-20230511
15230,22017A0204(01)
15231,32014R0667R(02)
15232,32022L2407
15233,31986Y0812(02)
15234,32021R2247
15235,42014X0719(01)
15236,32022D1222(01)
15237,32019R2024R(01)
15238,32016D1961
15239,32013D0108
15240,31978D0528
15241,32017D0784
15242,32022R1288R(02)
15243,32013L0016
15244,32015R2450R(02)
15245,32020R0688R(03)
15246,31989D0526
15247,32011D0722(01)R(01)
15248,32020R0130
15249,32011R0691
15250,31995D0259
15251,32013D0421
15252,31988R0632
15253,32023D0436
15254,02014R1333-20201212
15255,31985D0121
15256,32005D0150
15257,32020D0187
15258,31975D0329
15259,32020L0362
15260,32014R1305
15261,31971R0016
15262,31964D0390
15263,32019R0817
15264,32020R2221
15265,31970Y0428(01)
15266,32011R0724
15267,32023D0992
15268,22019D1599
15269,32020D0569R(01)
15270,31966H0462
15271,32021R0369
15272,32022D0397
15273,32021D1989
15274,02008R0889-20220101
15275,31994R2176
15276,32001L0029
15277,32019D0232
15278,32017R0656
15279,32004R0883R(03)
15280,31965S0005
15281,32012R0919
15282,02004R1935-20210327
15283,32014R1301
15284,31991L0692
15285,22021D1858
15286,32008D0365
15287,32021R0535R(03)
15288,32020D0655
15289,32022D0327
15290,02006R0166-20200101
15291,32017R1114
15292,22013A0223(01)
15293,32018D1107
15294,02006R1082-20140622
15295,31976A0490
15296,22020A0204(01)
15297,32022R0135
15298,31966D0740
15299,32001R2407
15300,32015R1080
15301,31999D0394
15302,32006R1828
15303,32008D0912
15304,32013R1024R(03)
15305,32008D0167
15306,32008Q0610(01)
15307,32020D1827
15308,02007R1404-20080624
15309,31993R1493
15310,32021R1342
15311,21986A0318(01)R(01)
15312,32009R1171
15313,31960D0511
15314,32014L0068
15315,32013D0743R(02)
15316,32015R2002
15317,02011D0030-20160727
15318,32019R0830
15319,01996A0312(01)-20130925
15320,22021D1114
15321,32020D1496
15322,32014D0024
15323,01992R3649-20230213
15324,32000D0509
15325,32019R0289
15326,32019D1211(01)
15327,32015D0047
15328,02018D0680-20230330
15329,31997R0035
15330,32022R0595
15331,22021D0036
15332,32012R0520
15333,32018R0670
15334,32023R1547
15335,32003D0236
15336,32017R0207
15337,32021R1530
15338,31977D0270
15339,32020R0763
15340,02009R0594-20200406
15341,32020R2013
15342,31996R1192
15343,32016D1751
15344,02015R2403-20180628
15345,32019R1242R(01)
15346,32016L0798R(03)
15347,31999R1237
15348,31995R1275
15349,32015D0837
15350,02009R0612-20140904
15351,32023Q0214(01)
15352,32016R1011
15353,02001L0023-20151009
15354,32007R1441
15355,32001R1006
15356,32015R2340
15357,32013R0284
15358,32002R0840
15359,02011L0093-20111217
15360,32012D0811
15361,32009D0401
15362,32019R0317R(05)
15363,32020R2097
15364,32004R0847R(02)
15365,32019R1979
15366,32007R0861R(01)
15367,32009R0715
15368,02021R0690-20210503
15369,32021R2168
15370,32003L0020
15371,32019R1607
15372,32015R0307
15373,01996D0566-20181204
15374,32021D0871
15375,32009R1060R(02)
15376,32002R0471
15377,31982R2938
15378,32021R1340
15379,32021R1842
15380,32019D0038
15381,22007A1205(01)
15382,32021R0666
15383,31978D0870
15384,32003D0277
15385,32009L0035
15386,32019R0842
15387,32014R0416
15388,32006R1744R(01)
15389,32014R0615
15390,32020R2146
15391,32013O0024
15392,01977D0270-20070101
15393,21998D0926(01)
15394,22012D0141
15395,32019L0782
15396,31981D0790
15397,32019R2019R(01)
15398,32006R0488
15399,32004D0589
15400,32017D0036
15401,32021D2252
15402,31999R1399
15403,32002R1242
15404,31998R2214
15405,32015R1365
15406,32019D1854
15407,32023D0577
15408,31999R0701
15409,32019L1845
15410,02008R0566-20130701
15411,32014R0703
15412,32013R1195
15413,32015R0068
15414,02007R0658-20120702
15415,32009D0757
15416,32007R1214
15417,32006R1753
15418,02012R0433-20200211
15419,32019R1791
15420,31998R2461
15421,22006A1101(02)
15422,32014D0032
15423,31989Y1007(01)
15424,32008D0689
15425,32022D2452
15426,32018R0729
15427,32023D1552
15428,32021R2083
15429,32023D1198
15430,32013D0732
15431,32013R0336
15432,32020R1684
15433,21986A0610(01)
15434,01994R2100-20080131
15435,32015R2231
15436,22022D2173
15437,31978D0065
15438,32011D0719
15439,02011R0626-20200809
15440,32013L0036R(07)
15441,32021D0075
15442,32008R0593R(02)
15443,01999O0003-20010831
15444,32020R2223
15445,01997R1729-19980101
15446,32022D0863
15447,32000D0637
15448,32021D1404
15449,02018R0973-20190814
15450,32022D0669
15451,31980D1359R(01)
15452,32008R1336
15453,32005L0012
15454,22016D1256
15455,31993R1891
15456,32008D0743
15457,02020D0002-20220701
15458,31996R0899
15459,32023R0943
15460,31994R1771
15461,31971R1280
15462,32004R2104
15463,32003D0246
15464,32011D0349
15465,32022D1307
15466,32022R2189
15467,32016R1738
15468,32018R0608
15469,32021D1729
15470,32004D0664
15471,31980D0364
15472,01998L0006-20220528
15473,32009D1013
15474,32014R1243R(02)
15475,22005A1220(01)
15476,31973Y0605(01)
15477,22011A1130(02)
15478,32017R1164
15479,31987D0220
15480,31975D0482
15481,32022R1989
15482,32019R0497
15483,32005D0671
15484,31989D0340
15485,32006R1929
15486,32021R0695R(02)
15487,32021R1707
15488,32010R0750
15489,02002L0098-20090807
15490,32017R0745
15491,32022R1429
15492,31963D0023
15493,32020D0767
15494,32008L0103
15495,21973D1217(09)
15496,01988D0383-19950101
15497,31976D0228
15498,32004D0073
15499,31985L0038
15500,32021D0146
15501,32009R0479
15502,32018R0191
15503,31992Y0625(02)
15504,21986A0318(01)
15505,32014R0251
15506,22008A0221(01)
15507,32017R1938
15508,32023D1037
15509,32003D0536
15510,22002D0872
15511,32018L0742
15512,32021D1186
15513,01989R0120-20130701
15514,31995D0234
15515,31997R2007
15516,32018R1637
15517,32003R0669
15518,32009D0796
15519,32012R1040
15520,22021D0137
15521,22004D0066
15522,32004R0859
15523,32012D0374
15524,32005R0384
15525,32007R0422
15526,02016D0035(01)-20211231
15527,02007R0498-20110112
15528,31995A0172
15529,32005R0183
15530,31993D0466
15531,32008D0039
15532,32021R0535R(02)
15533,32007L0030
15534,32012R0070
15535,32022R0260
15536,32007D0605
15537,32013D0714
15538,31997R0286
15539,32008D0069
15540,02005L0029-20220528
15541,32019R1243
15542,32020D0048
15543,32021R2007
15544,02013R1419-20180402
15545,32022R1181
15546,31978H0072
15547,32008R0067
15548,32014D0147
15549,32019R1394
15550,31986H0037
15551,32009R0296
15552,31988R4264
15553,32019D0683
15554,32011D0265
15555,32021D1072
15556,32022D0623
15557,31991D0039
15558,32021D2100
15559,31996R0499
15560,32009L0044
15561,32015R1201
15562,31976R1520
15563,32006R1738
15564,32022D0772
15565,02004D0761-20070101
15566,31984D0557
15567,32023R0223
15568,32021D2057
15569,02010D0010(01)-20170401
15570,32014R0260
15571,32022D2233
15572,32003A1004(01)
15573,32021R0970
15574,32007R0218
15575,31988R4281
15576,31969H0175
15577,32010D0938
15578,31978D0150
15579,32016R0007
15580,32022R0236
15581,32004D0164
15582,32014R1301R(04)
15583,32023D0994
15584,32003L0025
15585,02003R0001-20090701
15586,32023D0733
15587,32009L0162
15588,32021D1997
15589,22004A1201(01)
15590,01966G0616-19670418
15591,32018R0034R(01)
15592,32010D0490
15593,32023R1186
15594,32014L0001
15595,32014R0376
15596,32003R1358
15597,32021R1029
15598,32020D1324
15599,32003R1214
15600,32018R0519
15601,32012D0735
15602,32023R0988
15603,32019R1666
15604,02010R1095-20220812
15605,42021D0323
15606,32021R0279
15607,32004D0573
15608,32022D1933
15609,21986A0618(02)
15610,32014R1244
15611,32010R0849
15612,32021D1008(01)
15613,32011D0200
15614,02008D0458-20120920
15615,31978D0298
15616,31996D0282
15617,32019D0393
15618,32013D0027
15619,32014R0546
15620,32021R1006
15621,31979R2914
15622,32022R0862
15623,22006A1216(05)
15624,32019R1100
15625,32005D0354
15626,01975R2750-19821217
15627,02004D0130-20040221
15628,02011R1224-20130701
15629,31982R0371
15630,32018R0917
15631,21986A0517(01)
15632,31978R1998R(01)
15633,32017R0830
15634,32023R0166
15635,32014L0007
15636,32023R0932
15637,32005R0783
15638,21984A0716(02)
15639,32019R0460
15640,32004D0690
15641,31987R0793
15642,31997D0332
15643,32005R2037
15644,32017R0392
15645,32010D0811(01)
15646,31986R3855
15647,32010L0053R(01)
15648,32012D0355
15649,32023R0265R(01)
15650,31981D0361
15651,31982D0729
15652,02012D0757-20210616
15653,32016R1984
15654,32016D1352
15655,32016D1115(01)
15656,31974A0293
15657,32009D0764
15658,32019R1015
15659,32019R0831
15660,22004A1221(01)
15661,32011R0830
15662,32003R2235
15663,32022D2178
15664,32018R0064
15665,32012R1257R(01)
15666,02006R1828-20111201
15667,32022R0876
15668,32007D0779
15669,01991L0674-20060905
15670,32016D0425(01)
15671,31980Y0229(02)
15672,32008R0592
15673,21994D0330(05)
15674,32018O0008
15675,32016R1185
15676,32005R0563
15677,32019D0476R(01)
15678,32003A0801(01)
15679,32023D1208
15680,32013R1306R(01)
15681,32021D0701
15682,32006L0096
15683,22013D0510
15684,31976H0495
15685,31987R2658R(04)
15686,32014R0192
15687,32013L0043
15688,02013R1300-20131220
15689,32012D0823
15690,32022R2361
15691,31978D0349
15692,32018D0043
15693,32019Q0410(01)
15694,22015A0703(05)
15695,32005D0242
15696,32005D0843
15697,32023D0434
15698,32003D0667
15699,32018D1007
15700,32023D0870
15701,31981H0879
15702,32014R0185
15703,22020D0677
15704,32011D0116
15705,32020R1246
15706,31981D1030(01)
15707,32021D2164
15708,32023D0900
15709,32020R1577
15710,22021D2213
15711,32019R1111
15712,32001R2495
15713,32010R0273
15714,32020R1003
15715,32017R2416
15716,32022R0441
15717,32019D0844
15718,32006Q0804(01)
15719,02016R2080-20190222
15720,31995R2810
15721,32008R0646
15722,31999D0270
15723,32023D1351
15724,31985H0308
15725,32021D1875
15726,32022D1089
15727,32017R2241
15728,32023D0983
15729,32023R1159
15730,31980L0767
15731,32022D1223
15732,32020R1276
15733,32010Q0707(01)
15734,02021R2115-20230101
15735,32014R0100
15736,32002D0744
15737,32019R1587
15738,32015L0566
15739,32006R1419
15740,32014R0783
15741,32000R2664
15742,02014R1304-20190616
15743,32022R0515
15744,32014R1329
15745,32016R0071
15746,32020R1566
15747,32018R0196
15748,21987A0720(02)
15749,32020D1631
15750,32000D0105
15751,32006D0943
15752,22016D2207
15753,31994D0995
15754,32022D2460
15755,32006R0816
15756,02022D2435-20221213
15757,32000Y0705(01)
15758,01996D0565-20141128
15759,32020R1361
15760,31987R1760
15761,32015D1156
15762,32013R1011
15763,32012R0748R(13)
15764,32000R1612
15765,02010D0029(01)-20230101
15766,31989R1305
15767,32021R2317
15768,32007R1445
15769,32014R0676
15770,32010D0173
15771,32023D0855
15772,31999D0299
15773,31982R3139
15774,32009D0737
15775,32009D0790
15776,31986A0290
15777,21999D1215(01)
15778,32023D1313
15779,32020R0558
15780,32018D0593
15781,22019D0756
15782,32003R1435
15783,32021D0553
15784,22000D0108(03)
15785,02004R0883-20190731
